longitude,latitude,elevation
-123.078227,38.70653,191.9
-123.078215,38.706541,192.1
-123.078204,38.70655,192.4
-123.078196,38.706557,192.5
-123.078187,38.706564,192.7
-123.078176,38.706569,192.9
-123.078168,38.706577,193.1
-123.078156,38.706588,193.3
-123.078141,38.7066,193.6
-123.078127,38.706614,194.0
-123.078115,38.706625,194.2
-123.078104,38.706632,194.4
-123.078092,38.706637,194.6
-123.078081,38.706641,194.8
-123.078069,38.706644,194.9
-123.078058,38.706646,195.1
-123.078048,38.706648,195.3
-123.078037,38.706647,195.4
-123.078025,38.706647,195.6
-123.078011,38.706648,195.8
-123.078,38.706652,195.9
-123.077987,38.706655,196.1
-123.077971,38.706655,196.3
-123.077958,38.706655,196.5
-123.077944,38.706657,196.7
-123.077931,38.70666,196.8
-123.077916,38.706662,197.0
-123.077901,38.706666,197.2
-123.07789,38.70667,197.4
-123.07788,38.706672,197.5
-123.077869,38.706673,197.7
-123.077857,38.706675,197.8
-123.077846,38.706679,198.0
-123.077834,38.706682,198.2
-123.07782,38.706687,198.4
-123.07781,38.706687,198.5
-123.077796,38.706697,198.8
-123.077786,38.706697,198.9
-123.077776,38.7067,199.1
-123.077765,38.706703,199.2
-123.077754,38.70671,199.5
-123.077746,38.706712,199.6
-123.077736,38.706715,199.7
-123.077724,38.70672,199.9
-123.077712,38.706725,200.1
-123.0777,38.706732,200.4
-123.077687,38.70674,200.6
-123.077676,38.706746,200.8
-123.077666,38.706751,201.0
-123.077654,38.706756,201.2
-123.077642,38.706759,201.4
-123.077628,38.706761,201.6
-123.077614,38.706763,201.8
-123.077604,38.706764,202.0
-123.077594,38.706768,202.1
-123.077582,38.706769,202.3
-123.077569,38.706766,202.5
-123.077552,38.706769,202.8
-123.077539,38.70677,203.0
-123.077524,38.706773,203.2
-123.07751,38.706779,203.5
-123.077497,38.706781,203.7
-123.077483,38.706786,203.9
-123.077467,38.706795,204.2
-123.077455,38.706796,204.4
-123.077439,38.706802,204.6
-123.077424,38.706805,204.9
-123.077411,38.706807,205.1
-123.077397,38.706811,205.3
-123.077383,38.70682,205.5
-123.07737,38.706823,205.7
-123.077354,38.706835,206.0
-123.077343,38.706843,206.3
-123.07733,38.706849,206.5
-123.077316,38.706855,206.7
-123.0773,38.706861,206.9
-123.077287,38.706867,207.2
-123.077271,38.706869,207.4
-123.077259,38.706873,207.6
-123.077245,38.706879,207.8
-123.077232,38.706888,208.0
-123.077217,38.706894,208.3
-123.077204,38.706897,208.5
-123.077188,38.706897,208.7
-123.077171,38.706894,209.0
-123.077157,38.706889,209.2
-123.077142,38.706881,209.5
-123.077132,38.706868,209.8
-123.077121,38.706853,210.1
-123.077111,38.706841,210.3
-123.077103,38.706832,210.5
-123.077093,38.70682,210.8
-123.077088,38.706806,211.0
-123.077084,38.706796,211.2
-123.077083,38.706786,211.3
-123.077077,38.706777,211.5
-123.077071,38.706768,211.6
-123.077068,38.706761,211.7
-123.077063,38.706755,211.8
-123.077057,38.706748,212.0
-123.077048,38.70674,212.1
-123.07704,38.706733,212.2
-123.077032,38.706726,212.3
-123.077021,38.706719,212.5
-123.077009,38.706711,212.6
-123.076997,38.706705,212.8
-123.076989,38.706696,212.9
-123.076978,38.706684,213.1
-123.076965,38.706674,213.2
-123.076955,38.706663,213.4
-123.076942,38.706655,213.5
-123.076931,38.706647,213.7
-123.076921,38.706638,213.8
-123.076909,38.706633,213.9
-123.076899,38.706622,214.1
-123.076888,38.706615,214.2
-123.076876,38.706607,214.4
-123.076865,38.7066,214.5
-123.076852,38.706588,214.7
-123.076841,38.70658,214.8
-123.07683,38.706574,215.0
-123.076818,38.706567,215.1
-123.076806,38.70656,215.3
-123.076794,38.706553,215.4
-123.076785,38.706548,215.5
-123.076774,38.706542,215.6
-123.076768,38.706534,215.7
-123.076759,38.706526,215.9
-123.076748,38.706519,216.0
-123.076737,38.706507,216.2
-123.076726,38.706494,216.4
-123.076717,38.706485,216.6
-123.076708,38.706474,216.7
-123.0767,38.706461,216.9
-123.076692,38.706449,217.1
-123.076681,38.706439,217.3
-123.076671,38.706426,217.5
-123.076659,38.706416,217.7
-123.076645,38.706406,217.9
-123.076634,38.706395,218.1
-123.076627,38.706387,218.3
-123.076623,38.706377,218.4
-123.076621,38.70637,218.5
-123.07662,38.706365,218.6
-123.076619,38.706358,218.7
-123.076618,38.70635,218.8
-123.076618,38.706342,218.9
-123.076614,38.706337,219.0
-123.076616,38.706332,219.0
-123.076616,38.706325,219.1
-123.076616,38.70632,219.2
-123.076617,38.706313,219.3
-123.076619,38.706307,219.4
-123.076619,38.706299,219.5
-123.076619,38.70629,219.6
-123.076616,38.706284,219.6
-123.076613,38.706278,219.7
-123.076609,38.706271,219.8
-123.076609,38.706262,219.9
-123.076611,38.706254,219.9
-123.07661,38.706241,220.0
-123.076611,38.706226,220.2
-123.076609,38.706211,220.3
-123.076607,38.706186,220.4
-123.076604,38.706165,220.5
-123.0766,38.706147,220.6
-123.076592,38.70613,220.6
-123.076586,38.706113,220.7
-123.076579,38.706097,220.7
-123.076572,38.706079,220.7
-123.076563,38.706058,220.6
-123.076553,38.706038,220.6
-123.076537,38.706022,220.5
-123.076525,38.706003,220.4
-123.076514,38.705986,220.3
-123.076502,38.70597,220.1
-123.076488,38.705955,220.0
-123.076476,38.705941,219.8
-123.076464,38.705926,219.6
-123.07645,38.705911,219.5
-123.07644,38.705893,219.3
-123.07643,38.705877,219.1
-123.076421,38.705863,218.9
-123.076409,38.705847,218.7
-123.0764,38.705829,218.5
-123.076391,38.705812,218.3
-123.07638,38.705793,218.1
-123.076373,38.705776,217.9
-123.076362,38.705756,217.7
-123.076354,38.705736,217.4
-123.076342,38.705715,217.2
-123.076326,38.7057,217.0
-123.076304,38.705684,216.7
-123.076286,38.705668,216.5
-123.076266,38.705653,216.3
-123.076243,38.705638,216.0
-123.076222,38.705624,215.7
-123.076199,38.705613,215.5
-123.076172,38.705607,215.2
-123.076149,38.705606,214.9
-123.076131,38.705611,214.7
-123.076113,38.705616,214.6
-123.076096,38.705622,214.4
-123.076077,38.705625,214.2
-123.076056,38.70563,213.9
-123.076031,38.705635,213.7
-123.07601,38.705639,213.5
-123.075994,38.705647,213.3
-123.07598,38.705663,213.1
-123.075968,38.705682,212.9
-123.07596,38.705703,212.7
-123.075959,38.705723,212.5
-123.07596,38.705744,212.4
-123.075958,38.705762,212.2
-123.075957,38.705778,212.1
-123.075954,38.705797,212.0
-123.075955,38.705816,211.8
-123.075959,38.705833,211.7
-123.07596,38.70585,211.5
-123.075961,38.705866,211.4
-123.075962,38.705884,211.3
-123.075962,38.705901,211.1
-123.075962,38.705918,211.0
-123.075957,38.705934,210.9
-123.075953,38.705952,210.7
-123.075944,38.705969,210.6
-123.075932,38.705989,210.5
-123.075912,38.706,210.4
-123.075892,38.706007,210.3
-123.075867,38.706015,210.2
-123.075843,38.706025,210.1
-123.075826,38.706033,210.1
-123.075816,38.706042,210.1
-123.075806,38.706052,210.1
-123.075798,38.706063,210.1
-123.075792,38.706074,210.1
-123.075789,38.706089,210.2
-123.075785,38.706106,210.2
-123.07578,38.706122,210.2
-123.075776,38.706139,210.3
-123.075772,38.706153,210.4
-123.075768,38.706173,210.4
-123.075758,38.706189,210.5
-123.075745,38.706205,210.6
-123.075732,38.706218,210.7
-123.075718,38.70623,210.7
-123.075702,38.706246,210.8
-123.075689,38.706262,210.9
-123.075677,38.70628,211.0
-123.075663,38.706295,211.1
-123.075647,38.706311,211.1
-123.075631,38.706328,211.2
-123.075616,38.706343,211.2
-123.075603,38.706361,211.3
-123.07559,38.706377,211.3
-123.075574,38.706393,211.3
-123.075554,38.706401,211.3
-123.075536,38.70641,211.3
-123.075516,38.706422,211.3
-123.075494,38.706432,211.2
-123.075469,38.706435,211.2
-123.075443,38.706435,211.1
-123.07542,38.706439,211.0
-123.075398,38.706442,210.9
-123.075379,38.706448,210.8
-123.07536,38.70645,210.7
-123.07534,38.706452,210.6
-123.075321,38.706447,210.5
-123.0753,38.706439,210.4
-123.075276,38.706434,210.2
-123.075253,38.706424,210.0
-123.075231,38.706413,209.9
-123.075209,38.706401,209.7
-123.075188,38.706389,209.5
-123.075168,38.706378,209.3
-123.075154,38.706368,209.2
-123.075142,38.70636,209.1
-123.075128,38.706351,209.0
-123.075111,38.70634,208.9
-123.075094,38.706329,208.7
-123.075076,38.706319,208.6
-123.075055,38.706307,208.4
-123.075036,38.706297,208.3
-123.07502,38.706284,208.2
-123.075003,38.706273,208.0
-123.074988,38.706257,207.9
-123.074978,38.706241,207.7
-123.07497,38.706229,207.6
-123.074962,38.70622,207.6
-123.074954,38.706215,207.5
-123.074939,38.706208,207.4
-123.074925,38.706191,207.3
-123.074909,38.706185,207.2
-123.074891,38.706176,207.1
-123.074873,38.706167,207.0
-123.074858,38.706151,206.9
-123.074842,38.706135,206.8
-123.074826,38.706119,206.7
-123.074812,38.706101,206.7
-123.074801,38.706083,206.7
-123.074792,38.706065,206.7
-123.074787,38.706047,206.7
-123.074785,38.706031,206.8
-123.074776,38.706018,206.9
-123.074773,38.706005,206.9
-123.074772,38.705991,207.0
-123.074771,38.705977,207.1
-123.074773,38.705963,207.2
-123.074772,38.705946,207.3
-123.074774,38.705928,207.5
-123.074774,38.705914,207.6
-123.074775,38.705903,207.8
-123.074774,38.705893,207.9
-123.074772,38.705884,208.0
-123.074765,38.705878,208.0
-123.074762,38.70587,208.1
-123.074757,38.705864,208.2
-123.074755,38.705853,208.3
-123.074755,38.705845,208.4
-123.074754,38.705834,208.5
-123.074753,38.705825,208.6
-123.074753,38.705814,208.8
-123.074751,38.705804,208.9
-123.074748,38.705793,209.0
-123.074745,38.705782,209.1
-123.074739,38.70577,209.2
-123.074734,38.70576,209.3
-123.074727,38.705749,209.4
-123.074717,38.705738,209.5
-123.0747,38.705733,209.6
-123.074683,38.705732,209.7
-123.074666,38.705737,209.7
-123.074654,38.705744,209.8
-123.074637,38.705756,209.9
-123.074622,38.705768,209.9
-123.074608,38.705782,210.0
-123.0746,38.705793,210.0
-123.074591,38.705805,210.0
-123.074584,38.705818,210.0
-123.074574,38.705835,210.0
-123.074563,38.705854,210.0
-123.074553,38.705867,209.9
-123.074541,38.705882,209.9
-123.074534,38.705896,209.8
-123.074525,38.705909,209.7
-123.074512,38.705922,209.6
-123.074499,38.705936,209.5
-123.074484,38.70595,209.3
-123.074468,38.705971,209.1
-123.074454,38.705988,208.9
-123.074444,38.706009,208.6
-123.074431,38.706024,208.4
-123.074417,38.706042,208.1
-123.074403,38.706059,207.9
-123.074385,38.706076,207.6
-123.074363,38.706084,207.4
-123.07434,38.706088,207.1
-123.074317,38.706087,206.9
-123.074294,38.706083,206.7
-123.074271,38.706078,206.5
-123.074248,38.706071,206.3
-123.074223,38.706065,206.1
-123.074198,38.70606,205.9
-123.074171,38.706054,205.7
-123.074147,38.706046,205.5
-123.07412,38.70604,205.3
-123.074095,38.706034,205.1
-123.074074,38.706026,205.0
-123.074055,38.706018,204.8
-123.074038,38.706011,204.7
-123.074018,38.706009,204.6
-123.073999,38.706009,204.4
-123.073974,38.706023,204.2
-123.073953,38.706033,204.1
-123.073931,38.706046,203.9
-123.073909,38.706054,203.7
-123.073888,38.706059,203.5
-123.073864,38.706057,203.4
-123.073839,38.706057,203.2
-123.07381,38.706057,203.1
-123.073782,38.706053,203.0
-123.073756,38.706048,202.9
-123.073735,38.706042,202.8
-123.073716,38.706042,202.8
-123.073695,38.706039,202.7
-123.073676,38.706039,202.7
-123.073658,38.706039,202.7
-123.073637,38.706039,202.8
-123.073615,38.706041,202.8
-123.073593,38.706039,202.9
-123.073572,38.706037,202.9
-123.073552,38.706038,203.0
-123.073531,38.70604,203.1
-123.073511,38.706038,203.2
-123.073491,38.706034,203.3
-123.073471,38.706032,203.4
-123.07345,38.706032,203.5
-123.07343,38.706032,203.6
-123.073412,38.706036,203.7
-123.073393,38.706039,203.8
-123.073373,38.706039,203.9
-123.07335,38.70604,204.0
-123.073326,38.706045,204.1
-123.073302,38.706047,204.3
-123.073273,38.706051,204.4
-123.073249,38.706049,204.5
-123.073224,38.706048,204.6
-123.073204,38.706049,204.6
-123.073182,38.706057,204.7
-123.073163,38.706059,204.8
-123.073144,38.70606,204.8
-123.073124,38.706059,204.9
-123.073108,38.706058,204.9
-123.073086,38.706061,205.0
-123.073066,38.706063,205.1
-123.073044,38.706065,205.1
-123.07302,38.706069,205.1
-123.073001,38.706072,205.2
-123.072983,38.706082,205.2
-123.072963,38.7061,205.2
-123.072946,38.706116,205.1
-123.072934,38.70614,205.1
-123.07293,38.706167,205.0
-123.072933,38.70619,204.9
-123.072939,38.706206,204.8
-123.072944,38.706225,204.6
-123.072947,38.706245,204.4
-123.072948,38.706262,204.2
-123.072938,38.706282,203.9
-123.072925,38.706296,203.7
-123.07291,38.706306,203.4
-123.072893,38.706316,203.2
-123.07287,38.706326,202.8
-123.072845,38.706326,202.4
-123.072825,38.706326,202.1
-123.072803,38.706325,201.8
-123.072777,38.706335,201.3
-123.072754,38.706345,200.9
-123.072732,38.706352,200.6
-123.072709,38.706363,200.1
-123.072685,38.70637,199.7
-123.072662,38.706377,199.3
-123.072639,38.706382,199.0
-123.072615,38.706384,198.6
-123.072591,38.706387,198.3
-123.07257,38.706393,198.0
-123.07255,38.7064,197.6
-123.072534,38.706407,197.4
-123.072517,38.706421,197.0
-123.072502,38.706434,196.7
-123.072493,38.706447,196.4
-123.072483,38.706462,196.1
-123.072475,38.706479,195.7
-123.072473,38.706493,195.4
-123.072467,38.706509,195.0
-123.072464,38.706522,194.8
-123.072459,38.706538,194.4
-123.072457,38.706553,194.1
-123.072458,38.706565,193.8
-123.072462,38.706577,193.5
-123.072464,38.706588,193.3
-123.072465,38.706602,193.0
-123.07247,38.706613,192.8
-123.072478,38.706626,192.5
-123.072488,38.706641,192.2
-123.072502,38.706655,191.9
-123.072516,38.70667,191.6
-123.072531,38.70668,191.3
-123.072548,38.706691,191.1
-123.072565,38.706704,190.8
-123.07258,38.706719,190.5
-123.072593,38.706734,190.3
-123.072605,38.706747,190.1
-123.072619,38.70676,189.9
-123.072636,38.706773,189.7
-123.072648,38.706787,189.5
-123.072654,38.706803,189.3
-123.072654,38.706819,189.1
-123.072641,38.70683,188.9
-123.072622,38.70684,188.7
-123.072601,38.706848,188.5
-123.072582,38.70685,188.2
-123.072561,38.706852,188.0
-123.072538,38.70685,187.7
-123.072517,38.706845,187.4
-123.072496,38.70684,187.2
-123.072477,38.706836,186.9
-123.072456,38.706832,186.6
-123.072435,38.706827,186.2
-123.072415,38.706822,185.9
-123.072397,38.706819,185.6
-123.072378,38.706819,185.3
-123.072359,38.706821,185.0
-123.072337,38.706828,184.5
-123.072317,38.706831,184.2
-123.072297,38.706831,183.8
-123.072282,38.706833,183.6
-123.072265,38.706845,183.1
-123.072251,38.706852,182.9
-123.072236,38.706859,182.5
-123.07222,38.706869,182.2
-123.072202,38.706877,181.8
-123.072186,38.706885,181.5
-123.072171,38.706892,181.2
-123.072161,38.706897,181.0
-123.072151,38.706905,180.8
-123.07214,38.706911,180.6
-123.072129,38.706923,180.3
-123.072114,38.706934,180.0
-123.072098,38.706938,179.8
-123.072081,38.706942,179.5
-123.072062,38.706943,179.3
-123.072041,38.706942,179.0
-123.072021,38.706944,178.8
-123.07201,38.706943,178.6
-123.072004,38.706938,178.5
-123.071995,38.706937,178.4
-123.071983,38.706939,178.3
-123.071976,38.706941,178.3
-123.071966,38.706953,178.1
-123.071959,38.706962,178.0
-123.071946,38.706972,177.9
-123.071934,38.70698,177.8
-123.071923,38.706984,177.8
-123.071912,38.706987,177.8
-123.071902,38.706987,177.7
-123.071894,38.706989,177.7
-123.07188,38.70701,177.8
-123.071874,38.707024,177.8
-123.071867,38.70704,177.9
-123.07186,38.707058,178.0
-123.071852,38.707078,178.2
-123.071841,38.707098,178.5
-123.071835,38.707111,178.6
-123.07183,38.707123,178.8
-123.071824,38.707132,179.0
-123.071817,38.707142,179.1
-123.071807,38.707154,179.4
-123.0718,38.707162,179.5
-123.071794,38.70717,179.7
-123.071786,38.70718,179.8
-123.071778,38.707187,180.0
-123.071771,38.707192,180.1
-123.07176,38.707197,180.3
-123.071749,38.707195,180.5
-123.071738,38.707188,180.8
-123.071731,38.707177,181.1
-123.071726,38.707164,181.4
-123.071722,38.707148,181.8
-123.071718,38.707134,182.2
-123.071715,38.707124,182.5
-123.071714,38.707115,182.7
-123.071713,38.707107,182.9
-123.071706,38.707099,183.1
-123.071704,38.707091,183.3
-123.071703,38.707086,183.4
-123.071699,38.707082,183.5
-123.071693,38.707076,183.7
-123.071686,38.707071,183.9
-123.071678,38.707062,184.1
-123.07167,38.707056,184.3
-123.071663,38.707049,184.5
-123.071658,38.707042,184.7
-123.071649,38.707036,184.9
-123.071639,38.707032,185.2
-123.071628,38.707029,185.4
-123.071616,38.707024,185.6
-123.071607,38.707019,185.8
-123.071597,38.707015,186.0
-123.071589,38.707014,186.2
-123.071578,38.707013,186.3
-123.07157,38.707012,186.5
-123.07156,38.707011,186.6
-123.07155,38.70701,186.8
-123.071541,38.707008,187.0
-123.07153,38.707011,187.1
-123.07152,38.707011,187.3
-123.071509,38.707013,187.4
-123.071499,38.707011,187.6
-123.07149,38.707007,187.8
-123.07148,38.707006,187.9
-123.07147,38.707004,188.0
-123.071459,38.707,188.2
-123.071446,38.707002,188.3
-123.071436,38.707001,188.4
-123.071426,38.707001,188.6
-123.071419,38.706994,188.7
-123.071407,38.706988,188.8
-123.071395,38.706984,188.9
-123.071385,38.706978,189.1
-123.071377,38.706968,189.2
-123.07137,38.706959,189.3
-123.071363,38.706951,189.3
-123.071354,38.706942,189.4
-123.071344,38.706935,189.5
-123.071331,38.706931,189.5
-123.071315,38.706926,189.6
-123.0713,38.706923,189.6
-123.071285,38.706918,189.6
-123.071271,38.706908,189.6
-123.071261,38.706895,189.6
-123.071252,38.706885,189.6
-123.071244,38.706876,189.5
-123.071238,38.706866,189.5
-123.07123,38.706857,189.4
-123.07122,38.706849,189.3
-123.071209,38.70684,189.3
-123.071196,38.706833,189.2
-123.071181,38.706827,189.0
-123.071165,38.706821,188.9
-123.071151,38.706815,188.8
-123.071136,38.70681,188.7
-123.071121,38.706805,188.6
-123.071104,38.7068,188.4
-123.071086,38.706793,188.3
-123.071066,38.706789,188.2
-123.071042,38.706786,188.0
-123.07102,38.706784,187.8
-123.070995,38.70678,187.7
-123.070971,38.706772,187.5
-123.070949,38.706763,187.4
-123.070928,38.706753,187.3
-123.070909,38.706743,187.2
-123.07089,38.706731,187.1
-123.070871,38.70672,187.0
-123.07085,38.706709,186.9
-123.070827,38.706699,186.8
-123.070805,38.706689,186.7
-123.070783,38.706677,186.6
-123.070765,38.706663,186.6
-123.070747,38.70665,186.5
-123.070728,38.706638,186.4
-123.070708,38.706628,186.4
-123.070689,38.706615,186.3
-123.07067,38.706605,186.2
-123.070651,38.706595,186.2
-123.07063,38.706586,186.1
-123.070609,38.706574,186.1
-123.070591,38.706563,186.0
-123.070572,38.706552,186.0
-123.070551,38.706542,185.9
-123.07053,38.706532,185.8
-123.070507,38.706526,185.8
-123.070485,38.70652,185.7
-123.070467,38.70651,185.7
-123.070447,38.706502,185.6
-123.070429,38.706493,185.6
-123.070412,38.706483,185.5
-123.070397,38.70647,185.4
-123.070383,38.706457,185.4
-123.070368,38.706447,185.3
-123.070352,38.706437,185.3
-123.070335,38.706427,185.2
-123.070317,38.706416,185.1
-123.070299,38.706406,185.0
-123.070282,38.706394,184.9
-123.070267,38.706381,184.8
-123.070253,38.70637,184.8
-123.070238,38.706354,184.7
-123.070224,38.706339,184.6
-123.07021,38.706324,184.4
-123.070195,38.706308,184.3
-123.07018,38.706294,184.2
-123.070167,38.706279,184.1
-123.070154,38.706266,184.0
-123.07014,38.706252,183.8
-123.070124,38.706239,183.7
-123.070109,38.706224,183.6
-123.070093,38.706209,183.4
-123.070076,38.706194,183.3
-123.070056,38.706179,183.2
-123.070036,38.706165,183.1
-123.070017,38.706152,183.0
-123.069996,38.706141,182.9
-123.069978,38.70613,182.8
-123.069958,38.70612,182.7
-123.069936,38.706112,182.6
-123.069915,38.706099,182.6
-123.069897,38.706086,182.5
-123.069881,38.706074,182.5
-123.069857,38.706066,182.5
-123.069835,38.706058,182.4
-123.069814,38.706048,182.4
-123.069795,38.706038,182.4
-123.069779,38.706028,182.4
-123.069765,38.706017,182.4
-123.069751,38.706006,182.5
-123.069739,38.705993,182.5
-123.06973,38.705979,182.5
